POS Item Number,POS Item Name,POS UPC,Mfg Name,Mfg Item Number,Regular Price
674,DYNAMIC DOLPHINS SPARKLE STICK,17063342,Trend Enterprises,T63342,2.99
675,LIFE MAY BE ...ARGUS DISC,078628671711,Trend Enterprises,TA67171,3.99
676,RAINBOW HANDPRINTS NAME TAGS,17068005,Trend Enterprises,T68005,3.99
677,RAINBOW GEL NAME TAGS,17068023,Trend Enterprises,T68023,3.99
678,HAPPY BIRTHDAY NAME TAGS,17068031,Trend Enterprises,T68031,4.99
679,SUPER STARS NAME PLATES,17069003,Trend Enterprises,T69003,4.99
680,UNDER THE SEA NAME PLATES,0,Trend Enterprises,T69004,4.99
681,APPLES NAME PLATES,17069016,Trend Enterprises,T69016,4.99
682,SUNSHINE DAYS NAME PLATES,17069017,Trend Enterprises,T69017,4.99
683,FROG POND NAME PLATES,17069020,Trend Enterprises,T69020,4.99
684,STARS CHORE CHARTS PACK,17073106,Trend Enterprises,T73106,7.99
685,HELPING HANDS CHORE CHARTS PAC,17073109,Trend Enterprises,T73109,6.99
686,RAINBOW PLAID HORIZONTAL CHART,17073217,Trend Enterprises,T73217,3.99
687,RED PLAYFUL READY LETTERS 4,17079742,Trend Enterprises,T79742,9.99
688,SOLAR SYSTEM BULLETIN BOARD,1708014,Trend Enterprises,T8014,14.99
689,BIG OAK TREE BBSET,1708026,Trend Enterprises,T8026,14.99
690,FRENCH MONTHLY CALENDAR SET,1708045,Trend Enterprises,T8045,12.99
691,STAR STUDENT BBSET DISC,1708088,Trend Enterprises,T8088,11.99
692,disc GREAT PROGRESS  AWARD,07826881014,Trend Enterprises,T81014,3.99
693,GET FIT BBSET,1708148,Trend Enterprises,T8148,14.99
694,FRACTION ACTION BBSET disc,1708156,Trend Enterprises,T8156,12.99
695,SPRING THINGS BULLETIN BOARD,1708171,Trend Enterprises,T8171,12.99
696,CANADIAN SYMBOLS BBSET,1708172,Trend Enterprises,T8172,14.99
697,CUDDLY CRITTERS STINKY STICKER,078628834116,Trend Enterprises,T83412,2.99
698,SWEET SCENTS SNS VARIETY PACK,17083901,Trend Enterprises,T83901,17.99
699,COLORFUL STAR SMILES VAR PK,17083904,Trend Enterprises,T83904,9.99
700,FALL HARVEST BOLDER BORDER,17085043,Trend Enterprises,T85043,5.99
701,AUTUMN LEAVES BOLDER BORDER,0,Trend Enterprises,T8505,4.99
702,disc SHAMROCKS TRIMMER,17091404,Trend Enterprises,T91404,3.99
703,I CAN COUNT 0-10,17094220,Trend Enterprises,T94220,7.99
704,SNOW FLURRIES TRIMMER,0,Trend Enterprises,T9859,3.99
705,EXPLORER 12 BLUE ENGLISH GLOBE,1800501,Replogle Globes,30501,52.99
706,TREASURY 12 BLUE WOODEN STAND,1800803,Replogle Globes,30803,89.99
707,INFLATE 12 LT BLUE POLITICAL G,039231150017,Replogle Globes,15001,9.99
708,TRAVELLER 12 BLUE ENGLISH GLOB,0,Replogle Globes,30513,44.99
709,HASTINGS 12 ANTIQUE ENG GLOBE,18031509,Replogle Globes,31509,79.99
710,ATLANTIS 12 BLUE GLOBE,18033801,Replogle Globes,33801,85.99
711,NORTHWOODS 12 BRONZE METALLIC,18037527,Replogle Globes,37527,79.99
712,BOOGIE CHILD CD disc,18511492,,ACM11492,15.99
713,ONE ELEPHANT DEUX ELEPHANTS CD,18542105,,CASCD42105,10.99
714,SEALIFE TOPPERS 144 TUB,2001013,MUSGRAVE PENCIL CO,DLT1013,0.25
715,DYNAMIC DINOSAUR TOPPER,2001460,MUSGRAVE PENCIL CO,DLT1460,0.3
716,EASTER GLITZ COMBO,2001560,MUSGRAVE PENCIL CO,DTC1560,0.79
717,PUMPKIN PENCIL TOPPERS disc,047645173836,,17383,0.4
718,RAINBOW POINT PENCIL,0,MUSGRAVE PENCIL CO,D1851,0.99
719,LIL CRITTER TOPPERS,2002331,MUSGRAVE PENCIL CO,DLT2331,0.3
720,FOLLOW THE DIRECTIONS AND DRAW,2030072,Scholastic,9780439140072,16.99
721,101 CANADIAN JOKES,2031084,Scholastic,0439961084,5.99
722,MAKING MULTIPLICATION EASYdisc,2031407,Scholastic,0590491407,14.99
723,CRAZY FOR HORSES,20315071,Scholastic,9780590515078,6.99
724,ALPHATALES ALPHABET BBSET disc,078073331529,Scholastic,0439331528,11.99
725,PIEUVRE QUI ES-TU?,20315589,Scholastic,9780779115587,6.99
726,ECRITURE CURSIVE disc,20316623,Scholastic,0779116623,8.99
727,3RD GRADE CURSIVE PRACTICE,20318974,Scholastic,0439818974,7.99
728,KLUTZ JUGGLING 30TH ANNIV.,2032007,Scholastic,0932592007,16.99
729,POCKET DICTIONARY,20320392,Scholastic,0439620392,12.99
730,I SPY A SCHOOL BUS LEVEL 1 REA,20324733,Scholastic,9780439524735,4.99
731,KLUTZ BATTERY SCIENCE,2032510,Scholastic,9781591742517,24.99
732,AROUND THE WORLD CURSIVE BBSET,2032570,Scholastic,043954257X,12.99
733,KIDS POEMS GR 3-4 disc,20327351,Scholastic,0590227351,16.99
734,PRACTICE ALGEBRA READINESS 4-8,20329611,Scholastic,0439529611,12.99
735,MATH WORD PROBLEMS MADE disc,20329735,Scholastic,9780439529730,16.99
736,READING IS SEEING disc,2033095,Scholastic,0439303095,27.99
737,MAPS FOR THE OH: WORLD GEOGdis,078073553112,Scholastic,9780439553117,22.99
738,MANUSCRIPT HANDWRITING disc,20331250,Scholastic,043953125X,16.99
739,SPELLING NO BORING PRACT DISC,20331497,Scholastic,0439531497,14.99
740,QUILTING ACTIVITIES YOUNGdisc,078073434633,Scholastic,0439434637,16.99
741,TEACHING EFFECTIVE CLASSROOM R,2033804,Scholastic,0439513804,20.99
742,I SPY A PENGUIN LEVEL 1 READER,20338628,Scholastic,9780439738620,4.99
743,I SPY A BALLOON LEVEL 1 READER,20338644,Scholastic,9780439738644,4.99
744,CS RESCUE TRUCKS out of print,20340894,Scholastic,9781591740896,15.99
745,CS HOW TO MAKE POM,20340959,Scholastic,9781591740957,10.99
746,KLUTZ CHINESE JUMPROPE DISC,20340985,Scholastic,9781570540981,14.99
747,KLUTZ BUBBLE THING 12 PACK,20341370,Scholastic,9781570541377,10.99
748,CS HAND ART,20341637,Scholastic,9781591741633,10.99
749,TEACHING W/ FAVORITE READ disc,2034177,Scholastic,0439404177,21.99
750,CS CLOTHESPIN CUTIE DISC,20341912,Scholastic,1591741912,10.99
751,CS SUPER SCISSORS BOOK,20342030,Scholastic,9781591742036,14.99
752,KLUTZ ITS ALL ABOUT ME,20342252,Scholastic,1570542252,18.99
753,KLUTZ STENCIL ART,20342457,Scholastic,9781570542459,21.99
754,TEACHING/ ASSESSING SPELL disc,20343130,Scholastic,0439243130,26.09
755,POEM A DAY,078073294336,Scholastic,0590294334,21.99
756,CS PAPER PURSES DISC,20343443,Scholastic,9781591743446,16.99
757,CS MAKE YOUR TWINKLY TIARADISC,20343710,Scholastic,9781591743712,13.99
758,KLUTZ LETTERING,20344280,Scholastic,157054428X,20.99
759,KLUTZ PAPER FASHIONS,20345340,Scholastic,1570545340,24.99
760,KLUTZ PAPER DOLLS,20346312,Scholastic,9781570546310,18.99
761,JULIEN GARDIEN DE CHIEN DISC,20348150,Scholastic,0439948150,5.99
762,KLUTZ STOP THE WATCH DISC,20348196,Scholastic,9781570548192,14.99
763,50 GRAPHIC ORGANIZERS,2034840,Scholastic,9780590004848,22.99
764,MEGAFUN CARD GAME MATH 3-5disc,20348557,Scholastic,0439448557,14.99
765,HI-LO PASSAGES BUILD COMP 5-6,20348888,Scholastic,0439548888,14.99
766,HI-LO PASSAGES BUILD COMP 7-8,20348896,Scholastic,0439548896,14.99
767,KLUTZ BOOK OF MAGIC,20348919,Scholastic,9781570548918,18.99
768,KLUTZ MADE YOU LOOK DISC,20348943,Scholastic,9781570548949,18.99
769,ENGLAND A TO Z disc,20349525,Scholastic,0516249525,9.99
770,3 MINUTE READING ASSESS GR1-4,20350895,Scholastic,0439650895,19.99
771,3 MINUTE READING ASSESS GR 5-8,20350909,Scholastic,0439650909,19.99
772,101 COOL CANADIAN JOKES,20352050,Scholastic,9780439952057,5.99
773,EVERYTHING NEED CDN SS DISC,20352336,Scholastic,9780439952330,12.99
774,ALPHABET RESCUE disc,20353168,Scholastic,0439853168,21.99
775,WRITING LESSONS FOR OVHD disc,20353694,Scholastic,9780439753692,24.99
776,SODA BOTTLE SCIENCE disc,20354658,Scholastic,0439754658,15.99
777,SANDWICH BAG SCIENCE,20354666,Scholastic,9780439754668,15.99
778,CANADAS ARCTIC ANIMALS,20356730,Scholastic,9780439956734,6.99
779,WHO RUNS THIS COUNTRY ANY DSIC,20357303,Scholastic,9780439957304,9.99
780,ALERTES METEO D HIVER disc,20357486,Scholastic,0439957486,6.99
781,FIND IT! CANADA,20357788,Scholastic,0439957788,6.99
782,LETTER FORMATION PRAC PAGE dis,2035860,Scholastic,043926586X,26.99
783,CANADIAN LEADERS,20361041,Scholastic,9780439961042,5.99
784,CANADIAN EXPLORERS,20361700,Scholastic,043996170X,5.99
785,PEU DE THE? DISC,20362412,Scholastic,9780439962414,6.99
786,MOTS MYSTERES 3,20362790,Scholastic,9780439962797,3.99
787,DICTIONARY OF SPELLING REVISED,20364211,Scholastic,0439764211,12.99
788,KLUTZ SOLAR CAR,2036460,Scholastic,9781570546464,23.99
789,CONTES DE PERRAULT disc,20365900,Scholastic,043996590X,14.99
790,25 EASY NONFICTION MINI-BKdisc,20366032,Scholastic,0439466032,15.99
791,JOLIE JONQUILLE,20366167,Scholastic,9780439966160,6.99
792,CURSIVE WRITING PRACTICE PAGES,2036634,Scholastic,9780439316637,12.99
793,FRESHWATER HABITATS disc,20366759,Scholastic,0531166759,10.99
794,COMMENT JE SUIS DEVENU PIRATE,20366914,Scholastic,0439966914,9.99
795,40 REPRODUCIBLE FORMS FOR WRIT,2036848,Scholastic,0439556848,18.99
796,NIGHT BEFORE CHRISTMAS CAN YOU,20369272,Scholastic,0439769272,15.99
797,DRAW & WRITE FOLLOW DIRECTdisc,20371222,Scholastic,9780439471220,14.99
798,KLUTZ EXPLORABOOK DISC,2037145,Scholastic,9781878257147,23.99
799,6+1 TRAITS OF WRITING K-2,20374129,Scholastic,0439574129,32.99
800,CHILDRENS ATLAS OF CANADA,20374348,Scholastic,0439974348,19.99
801,KLUTZ CATS CRADLE,2037536,Scholastic,9781878257536,10.99
802,IS YOUR MAMA A LLAMA,20375889,Scholastic,0439875889,10.99
803,KLUTZ KIDS TRAVEL disc,2037714,Scholastic,9781878257710,24.99
804,CLIFFORD HAPPY BIRTHDAY BBdisc,078073567782,Scholastic,0439567785,12.99
805,CLIFFORD READING IS BIG disc,078073567812,Scholastic,9780439567817,6.99
806,disc CLIFFORD BE A GOOD FRIEND,2037866,Scholastic,0439567866,6.99
807,FIRST GRAPHIC ORGANIZERS: READ,2038285,Scholastic,9780439458283,19.99
808,KLUTZ BOOK PAPER AIRPLANESDISC,2038307,Scholastic,1570548315,18.99
809,I SPY LITTLE CHRISTMAS,20383311,Scholastic,0439083311,7.99
810,MADE IN CANADA REVISED ED.,2038527,Scholastic,0439988527,7.99
811,ART PROJECTS FROM AROUND THE W,078073385324,Scholastic,0439385326,17.99
812,HT DRAW MORE MANGA,20385600,Scholastic,9780439585606,10.99
813,ANIMALS A TO Z MANUSCRIPT BBSE,20386045,Scholastic,0439786045,12.99
814,LEARN ALL ABOUT: CREEPY disc,2038822,Scholastic,0439518822,16.99
815,NEW KINDERGARTEN,20388363,Scholastic,9780439288361,31.99
816,FUNNY FAIRY TALE PROOFREADING,20388472,Scholastic,0439588472,15.99
817,BIG BOOK OF GRAPHIC ORGANIZERS,2038848,Scholastic,9780590378840,16.99
818,GRAPHIC ORGANIZERS disc,20389283,Scholastic,0590489283,19.99
819,NIGHT BEFORE CHRISTMAS AUDIOBK,20395570,Scholastic,043989557X,10.99
820,100 TRAIT-SPECIFIC COMMENTdisc,20396024,Scholastic,0439796024,19.99
821,KLUTZ SPIRAL DRAW BOOK,2039605,Scholastic,1570549605,21.99
822,TOTALLY CANADA,2039697,Scholastic,0439969697,6.99
823,MANAGING INDEPEN READING disc,20397200,Scholastic,043959720X,24.99
824,GRANDMA & GRAMPA'S FARM,0,Betty Lukens Learning Fun With Felt,00003,19.99
825,NURSERY RHYMES BOOK,0,Betty Lukens Learning Fun With Felt,00017,19.99
826,MY PALS BASIC SET (4 DOLLS),0,Betty Lukens Learning Fun With Felt,00310,14.99
827,DRESS UP BEARS,2200315,Betty Lukens Learning Fun With Felt,00009,19.99
828,DOLL HOUSE MAGIC,2200325,Betty Lukens Learning Fun With Felt,00325,24.99
829,3 FAIRY TALES QUIET BOOK,0,Betty Lukens Learning Fun With Felt,00014,19.99
830,LITTLE RED HEN,2200617,Betty Lukens Learning Fun With Felt,00107,12.99
831,OCEAN BACKGROUND & CREATURES S,2200770,Betty Lukens Learning Fun With Felt,00106,19.99
832,MUSIC INCENTIVE STICKERS,22200315,HAYES SCHOOL PUBLISHING C,HCHS315,2.99
833,LETS LEARN MUSIC BOOK 1,2220083,HAYES SCHOOL PUBLISHING C,M83R,9.99
834,LETS LEARN MUSIC BOOK 2,2220084,HAYES SCHOOL PUBLISHING C,M84R,9.99
835,SILVER BLANK STICKERS,2220315,HAYES SCHOOL PUBLISHING C,VA315,5.99
836,LEARNING TO USE THE LIBRARY di,0,HAYES SCHOOL PUBLISHING C,HS403R,9.99
837,LETS SPEAK FRENCH BOOK 1,2220754,HAYES SCHOOL PUBLISHING C,BR754,4.99
838,LETS SPEAK FRENCH BOOK 2,0,HAYES SCHOOL PUBLISHING C,BR755,4.99
839,LETS SPEAK FRENCH BOOK 3,2220756,HAYES SCHOOL PUBLISHING C,BR756,4.99
840,HUMAN BODY,0,LITTLE FOLKS VISUAL,2312,35.99
841,GOLDILOCKS & THREE BEARS,0,LITTLE FOLKS VISUAL,2011,19.99
842,FARM & ANIMALS SMALL,0,LITTLE FOLKS VISUAL,2307,19.99
843,SMALL FARM WITH MEADOW/SKY,0,LITTLE FOLKS VISUAL,2382,25.99
844,LARGE MEADOW/SKY BACKGROUND UN,0,LITTLE FOLKS VISUAL,4044,22.99
845,RED RIDING HOOD & BACKGROUND,2250870,LITTLE FOLKS VISUAL,2015,22.99
846,NURSERY RHYMES #1 PRE-CUTdisc,22522001,LITTLE FOLKS VISUAL,22001,15.99
847,NURSERY RHYMES # 2 PRE-CUT,22522002,LITTLE FOLKS VISUAL,22002,15.99
848,NURSERY RHYMES COMBO SET,22522005,LITTLE FOLKS VISUAL,22005,49.99
849,GOLDILOCKS THREE BEARS PRE-CUT,22522011,LITTLE FOLKS VISUAL,22011,19.99
850,THREE PIGS BASIC PRE-CUT SET,22522012,LITTLE FOLKS VISUAL,22012,19.99
851,THREE PIGS DELUXE PRE-CUT SET,22522013,LITTLE FOLKS VISUAL,22013,22.99
852,BILLY GOATS GRUFF PRE-CUT SET,22522014,LITTLE FOLKS VISUAL,22014,17.99
853,LITTLE RED RIDING HOOD PRE-CUT,22522015,LITTLE FOLKS VISUAL,22015,22.99
854,GINGERBREAD BOY PRE-CUT SET,22522020,LITTLE FOLKS VISUAL,22020,22.99
855,SEA LIFE PRE CUT,22522304,LITTLE FOLKS VISUAL,22304,15.99
856,WILD ANIMALS PRE CUT,22522305,LITTLE FOLKS VISUAL,22305,14.99
857,RAINFOREST SET,22522384,LITTLE FOLKS VISUAL,22384,29.99
858,PRE-CUT MY PYRAMID FELT SET,22522413,LITTLE FOLKS VISUAL,22413,27.99
859,PRE-CUT ABC PHONICS FELT SET,22522519,LITTLE FOLKS VISUAL,22519,25.99
860,PRETTY PALS FELT FUN,22525701,LITTLE FOLKS VISUAL,25701,9.99
861,DRESS-UP FELT FUN,22525702,LITTLE FOLKS VISUAL,25702,9.99
862,MY FARM FRIENDS FELT FUN,22525703,LITTLE FOLKS VISUAL,25703,12.99
863,MY CRITTER FRIENDS FELT FUN,0,LITTLE FOLKS VISUAL,25705,12.99
864,MY PONIES FELT FUN,22525707,LITTLE FOLKS VISUAL,25707,9.99
865,JUNGLE ANIMALS FELT FUN,22525708,LITTLE FOLKS VISUAL,25708,12.99
866,TRAIN TRUCK & PLANES FELT FUN,22525709,LITTLE FOLKS VISUAL,25709,12.99
867,BALLERINA ADD ON PRECUT FELT S,22525712,LITTLE FOLKS VISUAL,25712,12.99
868,PRETTY PALS W/ PLAYBOARD,22525801,LITTLE FOLKS VISUAL,25801,19.99
869,BALLERINA W/ PLAYBOARD,22525812,LITTLE FOLKS VISUAL,25812,19.99
870,PRE-CUT SNOW WHITE SET disc,22525813,LITTLE FOLKS VISUAL,25813,19.99
871,DRESS UP KITTENS,2253111,LITTLE FOLKS VISUAL,3111,25.99
872,LT BLUE SM MOUNTED BOARD,2254010,LITTLE FOLKS VISUAL,4010,22.99
873,LIGHT BLUE MOUNTED FELT BACKGR,0,LITTLE FOLKS VISUAL,4011,29.99
874,FARM ANIMALS DO-A-DOT COLOURIN,2400370,Do A Dot Art,B370,5.99
875,ZOO ANIMALS COLOURING BOOK,2400371,Do A Dot Art,B371,5.99
876,SEA ANIMALS DO A DOT COLOURING,2400372,Do A Dot Art,B372,5.99
877,MIGHT TRUCKS COLOURING BOOK,057098003758,Do A Dot Art,B375,5.99
878,FIVE CROWNS,2450100,Set Enterprises Inc.,FC,15.99
879,QUIDDLER,2450400,Set Enterprises Inc.,SEI5000,17.99
880,XACTIKA disc,2450500,Set Enterprises Inc.,XCTKA,18.99
881,SET VISUAL PERCEPTION,2450805,Set Enterprises Inc.,SEI1000,17.99
882,RING MAGNET,0,Dowling Magnet Co.,MC12,0.5
883,CERAMIC HORSESHOE MAGNETS,2500080,Dowling Magnet Co.,MC08,0.99
884,MAGNETIC WAND & MARBLES,094051366000,Dowling Magnet Co.,526,9.99
885,WAND & CHIPS CYLINDER,094051366017,Dowling Magnet Co.,736601,9.99
886,MAGNET WITH 75 COUNTING CHIPS,094051529009,Dowling Magnet Co.,529,7.99
887,"MAG STRIP1"" X 10' ADHESIVE",094051611001,Dowling Magnet Co.,611,9.99
888,10 FT 1/2 IN MAG STRIP/ADHESIV,094051613005,Dowling Magnet Co.,613,5.99
889,100 COUNTING CHIPS,2500619,Dowling Magnet Co.,619,9.99
890,PAINTED DISK MAGNETS,0,Dowling Magnet Co.,675P,0.6
891,IRON FILINGS 12 OZ.,094051706004,Dowling Magnet Co.,706,9.99
892,MAGNETIC FIELD VIEWER,094051707001,Dowling Magnet Co.,707,7.99
893,2 COLOUR BAR MAGNETS - LOGO MA,2500710,Dowling Magnet Co.,710D,1.5
894,MAGNETIC ADHESIVE DOTS (100),094051724114,Dowling Magnet Co.,724,7.99
895,MAGNET WAND SINGLE,2500801,Dowling Magnet Co.,801,2.5
896,MAKE A FACE WONDERBOARD,094051362040,Dowling Magnet Co.,736204,19.99
897,DRESS A DOLL WONDERBOARD disc,094051362057,Dowling Magnet Co.,736205,15.99
898,MY VERY FIRST MAGNET KIT,094051050206,Dowling Magnet Co.,MK502,25.99
899,COUNTERS FOAM FUN,094051321023,Dowling Magnet Co.,732102,14.99
900,MAGNETIC WHITEBOARD ERASER,095041352003,Dowling Magnet Co.,735200,5.99
901,disc LODESTONE,2509004,Dowling Magnet Co.,MC04,1.29
902,JOB STICKERS,2700014,Creative Changes Inc.,CC0014,3.5
903,SMILEY STICKERS,2700019,Creative Changes Inc.,CC0019,3.5
904,CHILDS JOB CHART,2700020,Creative Changes Inc.,CC0020,2.99
905,CREATE-A-CHART,2700021,Creative Changes Inc.,CC0021,2.99
906,WORD BENDERS A1,2750107,CRITICAL THINKING,00107BBP,6.99
907,WORD BENDERS B1 disc,2750108,CRITICAL THINKING,00108BBP,6.99
908,WORD BENDERS C1 disc,2750109,CRITICAL THINKING,00109BBP,6.99
909,QUICK THINKS MATH B1,2750117,CRITICAL THINKING,00117BBP,5.99
910,LANGUAGE SMARTS A1 disc,2751101,CRITICAL THINKING,11.01,20.99
911,LANGUAGE SMARTS B1 disc,2751102,CRITICAL THINKING,11.02,20.99
912,MIND BENDERS A1,2751304,CRITICAL THINKING,01304BBP,11.99
913,MIND BENDERS A2,2751306,CRITICAL THINKING,01306BBP,11.99
914,MIND BENDERS B1 disc,2751308,CRITICAL THINKING,01308BBP,11.99
915,MIND BENDERS B2 disc,2751310,CRITICAL THINKING,01310BBP,11.99
916,MIND BENDERS A3,2751316,CRITICAL THINKING,01316BBP,11.99
917,MIND BENDERS B3 disc,2751320,CRITICAL THINKING,01320BBP,11.99
918,MIND BENDERS BEGINNING BK 1,2751328,CRITICAL THINKING,01328BBP,11.99
919,MIND BENDERS BEGINNING BK 2,2751330,CRITICAL THINKING,01330BBP,11.99
920,READING DETECTIVE BEGIN GR dis,2751506,CRITICAL THINKING,01506BBP,29.99
921,READING DETECTIVE A1 disc,0,CRITICAL THINKING,01507BBP,29.99
922,READING DETECTIVE B1,2751508,CRITICAL THINKING,01508BBP,29.99
923,THINKER DOODLES HALF disc,2753002,CRITICAL THINKING,03002BBP,10.99
924,HALF N HALF ANIMALS B1 disc,2753003,CRITICAL THINKING,03003BBP,10.99
925,THINKER DOODLES CLUES & CH dis,2753011,CRITICAL THINKING,03011BBP,9.99
926,MATH DETECTIVE BEGINNING,2753901,CRITICAL THINKING,03901BBP,22.99
927,SCIENCE DETECTIVES BEGINNING d,2755001,CRITICAL THINKING,05001BBP,23.99
928,CT WRITING: DESCRIPTIVE MYSTER,2757903,CRITICAL THINKING,79.03,20.99
929,DR. DOORIDDLE A2,2759204,CRITICAL THINKING,09204BBP,12.99
930,DR. DOORIDDLE A3,2759207,CRITICAL THINKING,09207BBP,12.99
931,SPELLING DOORIDDLES A1 GR 2-3,2759210,CRITICAL THINKING,09210BBP,13.99
932,SPELLING DOORIDDLES GR4-6 disc,2759211,CRITICAL THINKING,09211BBP,13.99
933,EDITOR IN CHIEF B1,2759702,CRITICAL THINKING,09702BBP,19.99
934,EDITOR IN CHIEF C1 disc,2759703,CRITICAL THINKING,CR97.03,28.99
935,GET ME OUT OF HERE A1 SW disc,2759802,CRITICAL THINKING,09802SCH,29.99
936,SCRATCH YOUR BRAIN GEOMETRY,2759916,CRITICAL THINKING,09916BBP,23.99
937,LITTLE PLANNER SET disc,28241400,Mighty Mind Kids (Leisure Learning Products),LLP41400,24.99
938,LETTER OF THE WEEK BOOK 1 PREK,2830251,,TEC251,24.99
939,BOM WRITING GR. 4-6 disc,2831485,,TEC1485,14.99
940,OCEAN ANIMALS THEME BOOK PREK-,2833186,,TEC3186,7.99
941,GR 4-5 LANG ARTS FILE FOLD dis,28360928,,TEC60928,20.99
942,HOORAY FOR ARTdisc,28360941,,TEC60941,20.99
943,PREK BEST OF MAILBOX LEARNING,28361022,,TEC61022,17.99
944,K-1 BEST OF MAILBOX LEARNING C,28361023,,TEC61023,17.99
945,GR 2-3 BEST OF MAILBOX LEARN d,28361024,,TEC61024,16.99
946,NUMBERS FOR LITTLE LEARNERSdis,28361025,,TEC61025,19.99
947,LETTERS FOR LITTLE LEARN DISC,28361026,,TEC61026,19.99
948,GR 3 LEVELED SKILL BUILDERS d,28361039,,TEC61039,19.99
949,GR 5 LEVELED SKILL BUILDERS di,28361040,,TEC61040,19.99
950,FASCINATING FACTS SCI GR 2 dis,28361064,,61064,15.99
951,18 X 24 GREEN CHALK BOARD,28910104,FLIPSIDE PRODUCTS,10104,9.99
952,24 X 36 GREEN CHALK BOARD,28910106,FLIPSIDE PRODUCTS,10106,17.99
953,LINED GREEN CHALKBOARD 9 x 12,28910129,FLIPSIDE PRODUCTS,10129,4.99
954,18 X 24 BLACK CHALK BOARD,28910204,FLIPSIDE PRODUCTS,10204,9.99
955,24 X 36 BLACK CHALK BOARD,28910206,FLIPSIDE PRODUCTS,10206,17.99
956,9X12 BLACK CHALKBOARD,28910209,FLIPSIDE PRODUCTS,10209,4.99
957,STANDARD DRY ERASER,28930002,FLIPSIDE PRODUCTS,30002,2.99
958,WHITE PROJECT BOARD,28930042,FLIPSIDE PRODUCTS,30042,4.99
959,18 X 24 FLANNEL/DRY ERASE BOAR,28930050,FLIPSIDE PRODUCTS,30050,24.99
960,16 X 10 FLANNEL/DRY ERASE BOAR,28930051,FLIPSIDE PRODUCTS,30051,14.99
961,1-2 WRITING PAPER 100 SHEETS d,2916531,FROG STREET PRESS,FST6531,6.99
962,MAD MATH (SMALLER SIZE),2970002,Patrix Communications,NO_002,19.99
963,EXPLORE PHOTO SAFARI,2970012,Patrix Communications,NO_012,29.99
964,MAD MATH,2970014,Patrix Communications,NO_014,23.99
965,RAPIDO disc,2970017,Patrix Communications,017,19.99
966,GOGO DRAGON,2970019,Patrix Communications,019,23.99
967,DELICIO,2970020,Patrix Communications,020,24.99
968,10 CHAMELEONS,2970021,Patrix Communications,021,17.99
969,CHESS CLASSIC WOODEN GAME disc,29814024,,TC14024,14.99
970,FUN BEAD TUBES ASST,633870016026,"Bead Bazaar USA, Inc.",1603,3.5
971,POCKET TILTERS ASST,633870088009,"Bead Bazaar USA, Inc.",8800,4.99
972,KITCHENER GREEN PLANNING BOOK,3041000,,1000,34.99
973,KITCHENER RED PLANNING BOOK (S,3042000,,2000,34.99
974,ECE PROGRAM PLANNER,3043000,,3000,27.99
975,WIKKI STIX NEON,3050449,Wikki Stix Co. (Omnicor),804X,5.99
976,WIKKI STIX PRIMARY,3050450,Wikki Stix Co. (Omnicor),803X,5.99
977,WIKKI STIX RAINBOW PACKS,3050603,Wikki Stix Co. (Omnicor),603,3.99
978,WIKKI STIX ACTIVITY SET,3050903,Wikki Stix Co. (Omnicor),903,17.99
979,PUMPKIN POPOUTS disc,3091004,,NS1004,2.99
980,WEATHER POP-OUTS disc,3091006,,NS1006,3.3
981,TREASURE CHEST POP-OUTS,3091011,,NS1011,2.99
982,POSITIVE BEHAVIOUR PUNCH CARDS,3092406,,NS2406,4.99
983,TEAMWORK PUNCH CARDS,3092407,,NS2407,4.99
984,FALL FUN! BBSETdisc,3093006,,NS3006,12.99
985,TREASURE CHEST BBSETdisc,3093010,,NS3010,14.99
986,TEEN TALK BBSETdisc,3093030,,NS3030,14.99
987,WAY TO GO! AWARD disc,3096005,,NS6005,3.5
988,HAVE A NICE SUMMER AWARD,3096010,,NS6010,2.99
989,INTERMED LANGUAGE SKILLS CARD,3099001,,NS9001,17.99
990,ADVANCED LANG SKILLS CARDS dis,3099002,,NS9002,18.99
991,BASIC VOCABULARY SKILLS CARD,3099008,,NS9008,17.99
992,BIOLOGY 12  KEY disc,3100789,,9781553715702,29.99
993,ENGLISH 12  KEY,3100800,,9781553715726,29.99
994,GEOGRAPHY 12 THE KEY disc,3100819,,9781553715733,29.99
995,BIOLOGY 11  KEY disc,3100851,,9781553715771,29.99
996,CHEMISTRY 11  KEY,3100860,,9781553715788,29.99
997,PHYSICS 11 THE KEY,3100878,,9781553715818,29.99
998,ENGLISH 11 THE KEY disc,3100886,,9781553715795,29.99
999,MATH 11 KEY,3100894,,9781553715801,29.99
1000,SCIENCE 10 KEY,3100908,,9781553715849,29.99
1001,ENGLISH 10 KEY,3100916,,9781553715825,29.99
1002,MATH 10 KEY,3100924,,9781553715832,29.99
1003,MATH 9  KEY,3100932,,9781553715863,29.99
1004,LANGUAGE ARTS 9  KEY,3101130,,9781553715856,29.99
1005,MATH 7 KEY,3101190,,9781553715887,29.99
1006,MATH 4  KEY disc,3101203,,1553711203,29.99
1007,LANG ARTS 4 KEY disc,3101211,,1553711211,29.99
1008,PHYSICS 12 SNAP disc,3102455,,1553712455,29.99
1009,PHYSICS 11 SNAP,3102463,,1553712463,29.99
1010,SCIENCE 9 SNAP disc,3102480,,155371248X,29.99
1011,MATH 3 SNAP,3103000,,9781553714873,29.99
1012,MATH 7 SNAP,3103784,,9781553714970,29.99
